sample,fasta
RNODE_243_length_1453_cov_2.63382,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_243_length_1453_cov_2.63382.fasta
RNODE_248_length_5318_cov_4.74604,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_248_length_5318_cov_4.74604.fasta
RNODE_24_length_2639_cov_14.02331,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_24_length_2639_cov_14.02331.fasta
RNODE_251_length_2763_cov_28.99562,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_251_length_2763_cov_28.99562.fasta
RNODE_254_length_2341_cov_33.31005,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_254_length_2341_cov_33.31005.fasta
RNODE_258_length_1627_cov_2.34517,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_258_length_1627_cov_2.34517.fasta
RNODE_259_length_1574_cov_100.84149,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_259_length_1574_cov_100.84149.fasta
RNODE_25_length_1750_cov_3.28993,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_25_length_1750_cov_3.28993.fasta
RNODE_263_length_2277_cov_8.44168,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_263_length_2277_cov_8.44168.fasta
RNODE_265_length_1287_cov_4.20553,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_265_length_1287_cov_4.20553.fasta
RNODE_266_length_6653_cov_7.97753,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_266_length_6653_cov_7.97753.fasta
RNODE_277_length_1592_cov_15.82548,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_277_length_1592_cov_15.82548.fasta
RNODE_279_length_3658_cov_27.56711,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_279_length_3658_cov_27.56711.fasta
RNODE_283_length_5699_cov_25.39792,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_283_length_5699_cov_25.39792.fasta
RNODE_290_length_1262_cov_19.53548,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_290_length_1262_cov_19.53548.fasta
RNODE_291_length_2033_cov_2.59025,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_291_length_2033_cov_2.59025.fasta
RNODE_294_length_6942_cov_7.24595,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_294_length_6942_cov_7.24595.fasta
RNODE_307_length_2104_cov_13.21902,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_307_length_2104_cov_13.21902.fasta
RNODE_308_length_1875_cov_5.96654,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_308_length_1875_cov_5.96654.fasta
RNODE_309_length_1659_cov_3.16188,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_309_length_1659_cov_3.16188.fasta
RNODE_311_length_2760_cov_6.45983,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_311_length_2760_cov_6.45983.fasta
RNODE_314_length_6164_cov_50.81211,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta
RNODE_315_length_1516_cov_8.44846,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_315_length_1516_cov_8.44846.fasta
RNODE_318_length_3470_cov_3.16589,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_318_length_3470_cov_3.16589.fasta
RNODE_31_length_1357_cov_12.09363,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_31_length_1357_cov_12.09363.fasta
RNODE_320_length_4859_cov_4.38495,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_320_length_4859_cov_4.38495.fasta
RNODE_322_length_4175_cov_18.22923,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_322_length_4175_cov_18.22923.fasta
RNODE_323_length_1696_cov_4.05556,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_323_length_1696_cov_4.05556.fasta
RNODE_324_length_1537_cov_10.20528,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_324_length_1537_cov_10.20528.fasta
RNODE_32_length_11742_cov_6.79514,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_32_length_11742_cov_6.79514.fasta
RNODE_336_length_3563_cov_7.20249,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_336_length_3563_cov_7.20249.fasta
RNODE_337_length_8771_cov_5.18162,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_337_length_8771_cov_5.18162.fasta
RNODE_338_length_1509_cov_4.27236,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_338_length_1509_cov_4.27236.fasta
RNODE_339_length_1478_cov_5.31250,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_339_length_1478_cov_5.31250.fasta
RNODE_33_length_1778_cov_2.60592,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_33_length_1778_cov_2.60592.fasta
RNODE_341_length_3219_cov_3.63466,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_341_length_3219_cov_3.63466.fasta
RNODE_342_length_1543_cov_10.88823,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_342_length_1543_cov_10.88823.fasta
RNODE_343_length_2376_cov_8.77188,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_343_length_2376_cov_8.77188.fasta
RNODE_346_length_1757_cov_2.65187,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_346_length_1757_cov_2.65187.fasta
RNODE_350_length_2314_cov_37.19546,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_350_length_2314_cov_37.19546.fasta
RNODE_355_length_1663_cov_6.12066,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_355_length_1663_cov_6.12066.fasta
RNODE_359_length_13543_cov_22.66711,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta
RNODE_360_length_7414_cov_9.06737,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_360_length_7414_cov_9.06737.fasta
RNODE_361_length_3164_cov_8.88447,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_361_length_3164_cov_8.88447.fasta
RNODE_362_length_3387_cov_8.21902,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_362_length_3387_cov_8.21902.fasta
RNODE_364_length_1571_cov_3.81278,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_364_length_1571_cov_3.81278.fasta
RNODE_366_length_2053_cov_8.47415,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_366_length_2053_cov_8.47415.fasta
RNODE_367_length_2322_cov_4.57652,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_367_length_2322_cov_4.57652.fasta
RNODE_368_length_1901_cov_5.06386,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_368_length_1901_cov_5.06386.fasta
RNODE_36_length_1303_cov_4.84934,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_36_length_1303_cov_4.84934.fasta
RNODE_372_length_2448_cov_3.45466,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_372_length_2448_cov_3.45466.fasta
RNODE_374_length_1862_cov_9.75489,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_374_length_1862_cov_9.75489.fasta
RNODE_381_length_1819_cov_13.04118,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_381_length_1819_cov_13.04118.fasta
RNODE_383_length_2253_cov_7.64097,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_383_length_2253_cov_7.64097.fasta
RNODE_386_length_2437_cov_8.66377,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_386_length_2437_cov_8.66377.fasta
RNODE_38_length_1552_cov_8.47059,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_38_length_1552_cov_8.47059.fasta
RNODE_390_length_5825_cov_8.78167,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_390_length_5825_cov_8.78167.fasta
RNODE_392_length_2136_cov_7.00284,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_392_length_2136_cov_7.00284.fasta
RNODE_393_length_3465_cov_6.98635,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_393_length_3465_cov_6.98635.fasta
RNODE_394_length_3642_cov_5.12873,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_394_length_3642_cov_5.12873.fasta
RNODE_396_length_4766_cov_5.16589,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_396_length_4766_cov_5.16589.fasta
RNODE_400_length_5708_cov_9.81991,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_400_length_5708_cov_9.81991.fasta
RNODE_404_length_3462_cov_2.92616,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_404_length_3462_cov_2.92616.fasta
RNODE_407_length_46658_cov_49.66972,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_407_length_46658_cov_49.66972.fasta
RNODE_408_length_3585_cov_3.79764,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_408_length_3585_cov_3.79764.fasta
RNODE_40_length_6491_cov_8.96924,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_40_length_6491_cov_8.96924.fasta
RNODE_411_length_4317_cov_4.49267,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_411_length_4317_cov_4.49267.fasta
RNODE_415_length_2147_cov_6.45506,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_415_length_2147_cov_6.45506.fasta
RNODE_417_length_2670_cov_14.84403,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_417_length_2670_cov_14.84403.fasta
RNODE_418_length_1505_cov_4.15172,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_418_length_1505_cov_4.15172.fasta
RNODE_420_length_1334_cov_5.52134,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_420_length_1334_cov_5.52134.fasta
RNODE_423_length_1943_cov_28.57781,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_423_length_1943_cov_28.57781.fasta
RNODE_428_length_4686_cov_43.92415,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_428_length_4686_cov_43.92415.fasta
RNODE_429_length_2129_cov_51.99106,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_429_length_2129_cov_51.99106.fasta
RNODE_431_length_1803_cov_5.36772,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_431_length_1803_cov_5.36772.fasta
RNODE_432_length_14865_cov_28.53268,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_432_length_14865_cov_28.53268.fasta
RNODE_434_length_14801_cov_23.79494,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_434_length_14801_cov_23.79494.fasta
RNODE_435_length_5602_cov_25.16136,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_435_length_5602_cov_25.16136.fasta
RNODE_436_length_6429_cov_48.44919,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_436_length_6429_cov_48.44919.fasta
RNODE_439_length_4196_cov_56.49278,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_439_length_4196_cov_56.49278.fasta
RNODE_440_length_3551_cov_9.74435,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_440_length_3551_cov_9.74435.fasta
RNODE_442_length_4465_cov_7.11694,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_442_length_4465_cov_7.11694.fasta
RNODE_443_length_1591_cov_6.87251,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_443_length_1591_cov_6.87251.fasta
RNODE_444_length_4937_cov_48.00188,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_444_length_4937_cov_48.00188.fasta
RNODE_451_length_4052_cov_6.62773,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_451_length_4052_cov_6.62773.fasta
RNODE_455_length_4124_cov_9.17267,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_455_length_4124_cov_9.17267.fasta
RNODE_456_length_1695_cov_36.79753,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_456_length_1695_cov_36.79753.fasta
RNODE_459_length_2383_cov_4.68776,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_459_length_2383_cov_4.68776.fasta
RNODE_462_length_1528_cov_6.07822,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_462_length_1528_cov_6.07822.fasta
RNODE_464_length_2364_cov_17.83117,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_464_length_2364_cov_17.83117.fasta
RNODE_468_length_1541_cov_8.66960,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_468_length_1541_cov_8.66960.fasta
RNODE_470_length_2095_cov_7.42232,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_470_length_2095_cov_7.42232.fasta
RNODE_474_length_1569_cov_5.24895,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_474_length_1569_cov_5.24895.fasta
RNODE_476_length_1618_cov_4.36943,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_476_length_1618_cov_4.36943.fasta
RNODE_479_length_5023_cov_17.63107,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_479_length_5023_cov_17.63107.fasta
RNODE_481_length_3960_cov_68.08874,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_481_length_3960_cov_68.08874.fasta
RNODE_485_length_1877_cov_10.53943,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_485_length_1877_cov_10.53943.fasta
RNODE_487_length_5196_cov_22.71473,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_487_length_5196_cov_22.71473.fasta
RNODE_48_length_3658_cov_14.59323,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_48_length_3658_cov_14.59323.fasta
RNODE_491_length_3124_cov_17.57383,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_491_length_3124_cov_17.57383.fasta
RNODE_493_length_3152_cov_5.77526,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_493_length_3152_cov_5.77526.fasta
RNODE_496_length_8599_cov_9.53327,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_496_length_8599_cov_9.53327.fasta
RNODE_497_length_1925_cov_6.51336,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_497_length_1925_cov_6.51336.fasta
RNODE_498_length_2044_cov_7.98216,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_498_length_2044_cov_7.98216.fasta
RNODE_509_length_6803_cov_457.59293,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_509_length_6803_cov_457.59293.fasta
RNODE_50_length_1796_cov_6.24352,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_50_length_1796_cov_6.24352.fasta
RNODE_512_length_1592_cov_43.29688,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_512_length_1592_cov_43.29688.fasta
RNODE_513_length_2330_cov_8.01964,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_513_length_2330_cov_8.01964.fasta
RNODE_515_length_1754_cov_11.73892,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_515_length_1754_cov_11.73892.fasta
RNODE_518_length_1369_cov_4.72490,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_518_length_1369_cov_4.72490.fasta
RNODE_521_length_36130_cov_13.94678,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_521_length_36130_cov_13.94678.fasta
RNODE_522_length_1263_cov_12.38809,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_522_length_1263_cov_12.38809.fasta
RNODE_523_length_7269_cov_4.49610,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_523_length_7269_cov_4.49610.fasta
RNODE_524_length_1679_cov_2.99128,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_524_length_1679_cov_2.99128.fasta
RNODE_527_length_1767_cov_4.22840,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_527_length_1767_cov_4.22840.fasta
RNODE_528_length_4221_cov_4.74329,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_528_length_4221_cov_4.74329.fasta
RNODE_530_length_2571_cov_32.65278,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_530_length_2571_cov_32.65278.fasta
RNODE_531_length_9868_cov_8.44904,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_531_length_9868_cov_8.44904.fasta
RNODE_532_length_1573_cov_5.21419,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_532_length_1573_cov_5.21419.fasta
RNODE_534_length_10183_cov_8.47628,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_534_length_10183_cov_8.47628.fasta
RNODE_537_length_3389_cov_22.49108,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_537_length_3389_cov_22.49108.fasta
RNODE_539_length_1827_cov_6.73752,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_539_length_1827_cov_6.73752.fasta
RNODE_540_length_1564_cov_3.03735,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_540_length_1564_cov_3.03735.fasta
RNODE_544_length_1578_cov_361.93923,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_544_length_1578_cov_361.93923.fasta
RNODE_54_length_5865_cov_60.48297,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_54_length_5865_cov_60.48297.fasta
RNODE_551_length_4193_cov_74.72016,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_551_length_4193_cov_74.72016.fasta
RNODE_557_length_1525_cov_6.72562,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_557_length_1525_cov_6.72562.fasta
RNODE_559_length_3361_cov_13.97064,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_559_length_3361_cov_13.97064.fasta
RNODE_55_length_2901_cov_27.42654,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_55_length_2901_cov_27.42654.fasta
RNODE_560_length_3911_cov_3.86563,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_560_length_3911_cov_3.86563.fasta
RNODE_562_length_2033_cov_5.34232,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_562_length_2033_cov_5.34232.fasta
RNODE_563_length_5038_cov_7.26694,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_563_length_5038_cov_7.26694.fasta
RNODE_564_length_8758_cov_6.46781,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_564_length_8758_cov_6.46781.fasta
RNODE_565_length_1563_cov_11.71995,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_565_length_1563_cov_11.71995.fasta
RNODE_56_length_2028_cov_4.74177,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_56_length_2028_cov_4.74177.fasta
RNODE_576_length_3043_cov_26.79081,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_576_length_3043_cov_26.79081.fasta
RNODE_583_length_3095_cov_44.70980,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_583_length_3095_cov_44.70980.fasta
RNODE_584_length_2761_cov_46.10439,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_584_length_2761_cov_46.10439.fasta
RNODE_585_length_3212_cov_16.01628,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_585_length_3212_cov_16.01628.fasta
RNODE_587_length_4088_cov_9.08425,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_587_length_4088_cov_9.08425.fasta
RNODE_5_length_4125_cov_14.53571,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_5_length_4125_cov_14.53571.fasta
RNODE_60_length_1811_cov_3.41811,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_60_length_1811_cov_3.41811.fasta
RNODE_62_length_3589_cov_56.75862,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_62_length_3589_cov_56.75862.fasta
RNODE_65_length_5443_cov_3.51540,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_65_length_5443_cov_3.51540.fasta
RNODE_67_length_1419_cov_2.86686,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_67_length_1419_cov_2.86686.fasta
RNODE_68_length_2493_cov_6.03116,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_68_length_2493_cov_6.03116.fasta
RNODE_73_length_2194_cov_7.49125,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_73_length_2194_cov_7.49125.fasta
RNODE_74_length_1811_cov_7.67971,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_74_length_1811_cov_7.67971.fasta
RNODE_78_length_5103_cov_8.24306,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_78_length_5103_cov_8.24306.fasta
RNODE_89_length_4251_cov_3.70418,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_89_length_4251_cov_3.70418.fasta
RNODE_90_length_1469_cov_9.25017,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_90_length_1469_cov_9.25017.fasta
RNODE_91_length_2298_cov_6.78822,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_91_length_2298_cov_6.78822.fasta
